code,market,product_name,brands,stores,categories,nutriscore_grade,nova_group,ecoscore_grade,image_url,image_front_url,image_front_small_url,energy-kcal_100g,sugars_100g,salt_100g,fat_100g,proteins_100g
4056489439806,Poland,,Snack Day,,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",c,4,,,,,,,,,
4056489723042,Poland,,"Vemondo,Lidl",Lidl,"Meat alternatives, Meat analogues, Meat analogues from pea proteins",d,4,,,,,,,,,
4056489723035,Poland,,"Vemondo,Lidl",Lidl,"Meat alternatives, Meat analogues, Meat analogues from pea proteins",d,4,,,,,,,,,
8585000207472,Poland,verbena melisa ziołoww cukierki,,,en:confectioneries,c,,,,,,,,,,
4056489358503,Poland,Cinni bits,Crownfield,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals",unknown,4,,,,,,,,,
8719200240841,Poland,Ready salted,"Upfield,Delma",,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Smarowidła, Roślinne smarowidła, Tłuszcze do smarowania, Tłuszcze roślinne, Margaryny, Margaryny light, Margaryny solone, en:30-40% fat lightly salted vegetable fat",unknown,4,,,,,,,,,
5901752709461,Poland,,House Of Asia,,,unknown,,,,,,,,,,
5900512110639,Poland,Gouda mierzwiowa,"Światowid,Mlekovita",,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Ser krowi, en:Uncooked pressed cheeses, Gouda, Sery w plastrach",d,3,,,,,,,,,
5902746110027,Poland,Classic,Warka,,"en:Beverages and beverages preparations,Napoje,Napoje alkoholowe,Piwa",not-applicable,3,,,,,,,,,
5900699000099,Poland,Specjal  but,,,"Napoje,Napoje alkoholowe,Piwa",not-applicable,,,,,,,,,,
4056489697909,Poland,Veggie bears,"Sweet Corner,Lidl",Lidl,"Snacks,Sweet snacks,Confectioneries,Candies,Gummi candies",e,4,,,,,,,,,
5901032080631,Poland,Sól kłodawska,Kotanyi,,,unknown,,,,,,,,,,
5902741007223,Poland,Ekologiczna trawa cytrynowa,,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Przyprawy, en:Culinary plants, en:Aromatic plants, Trawa cytrynowa",unknown,1,,,,,,,,,
5901886010181,Poland,Sumo laranja,Garden,,,unknown,,,,,,,,,,
3067163657325,Poland,Foie gras de canard entier,Delpeyrat,Leclerc,"Fish and meat and eggs,Foies gras,Foies gras from ducks,Whole foies gras,Whole foies gras from ducks",e,3,,,,,,,,,
5903111025823,Poland,Poke Bowl SALMON,Lucky Fish,,,unknown,,,,,,,,,,
5901588400068,Poland,Ptasie mleczko piernikowe,E.Wedel,,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolate-coated marshmallow treats, en:marshmallows-coated-with-chocolate",unknown,,,,,,,,,,
5900102025787,Poland,Kasztanki,Wawel,,,unknown,,,,,,,,,,
5901588400051,Poland,Mieszanka Wedlowska,,,"Przekąski,Słodkie przekąski,Kakao i produkty na bazie kakao,Cukiernie,Cukierki czekoladowe",unknown,,,,,,,,,,
5907471415492,Poland,Pryncypałki,,,,unknown,,,,,,,,,,
5907471415485,Poland,Pryncypałki,,,,unknown,,,,,,,,,,
5907471408685,Poland,Alusie kokosowe,Dr Gerard,,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, en:Biscuit with chocolate covering",unknown,,,,,,,,,,
5907471414525,Poland,Listki z cukrem i polewa,dr Gerard,,"Przekąski, Słodkie przekąski",unknown,,,,,,,,,,
5907471412033,Poland,Bambono,Dr Gerard,,,unknown,,,,,,,,,,
5906372275457,Poland,Pałeczki kremowe,dr Gerard,,"Przekąski, Słodkie przekąski",unknown,,,,,,,,,,
5907471400115,Poland,Szkolne,dr Gerard,,,unknown,,,,,,,,,,
5907471409040,Poland,Maltikeks,Dr Gerard,,"Przekąski, Słodkie przekąski, en:Confectioneries",unknown,,,,,,,,,,
5900352006468,Poland,Jeżyki,,,,unknown,,,,,,,,,,
5902978080198,Poland,Arabeska,,,,unknown,,,,,,,,,,
5902978060466,Poland,Wafelki śmietankowe,,,en:biscuits,unknown,,,,,,,,,,
5900352000480,Poland,familijne klasyczne kakao,jutrzenka,,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Wafers,Stuffed wafers",e,4,,,,,,,,,
5900352000688,Poland,Familijne o smaku truskawkowo-śmietankowym,"Jutrzenka,Familijne",,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,Herbatnik,Wafle,en:Stuffed wafers,en:Fruits stuffed wafers",unknown,,,,,,,,,,
5900320008463,Poland,Krakersy mini,Lajkonik,,"przekąski, słone-przekąski, przystawki, en:biscuits-and-crackers, da:crackers",d,4,,,,,,,,,
5900320009453,Poland,Krakersy mini,,,,unknown,,,,,,,,,,
5900320010220,Poland,Junior buźki,Lajkonik,,,unknown,,,,,,,,,,
9907679300510,Poland,Słonecznik solony,Sonpex,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Nasiona, Pestki słonecznika i ich produkty, Pestki słonecznika, en:Roasted sunflower seeds, en:Sunflower seed grilled and salted",unknown,,,,,,,,,,
5907642300718,Poland,Słonecznik prażony,Sonpex,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Nasiona, Pestki słonecznika i ich produkty, Pestki słonecznika, en:Roasted sunflower seeds",unknown,,,,,,,,,,
5908221700875,Poland,Tygryski,,,,unknown,,,,,,,,,,
5907471415874,Poland,Wafelki z kremem kakaowym w czekoladzie,Tasso,Biedronka,"Przekąski, Słodkie przekąski, en:Biscuits and cakes, Herbatnik, Wafle, en:Thin crunchy wafer biscuit with chocolate",unknown,4,,,,,,,,,
8717163856789,Poland,,Unilever,,,unknown,,,,,,,,,,
5900012000287,Poland,Kujawski z pierwszego tłoczenia,Kujawski,,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Tłuszcze, Tłuszcze roślinne, Oleje roślinne",unknown,2,,,,,,,,,
5902768794052,Poland,Paluszki z miodem i cynamonem,,,,unknown,,,,,,,,,,
5900512200712,Poland,Emmentaler,Fasti,,"Nabiał, Żywność fermentowana, Fermentowane produkty mleczne, Sery, Sery topione",d,4,,,,,,,,,
5901886035535,Poland,,,,,unknown,,,,,,,,,,
0850011926468,Poland,Lentil Chips Maple Bacon,Oho!,,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps",d,,,,,,,,,,
5310153012825,Poland,,,,,unknown,,,,,,,,,,
8710624364328,Poland,Sultana's,Gwoon,,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods,Dried products,Dried plant-based foods,Dried fruits,Raisins,Sultana raisins",d,3,,,,,,,,,
5900014005105,Poland,Zatecky 0%,Zatecky,,en:beers,not-applicable,,,,,,,,,,
